sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
5658R,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Merch Frosty Solid 12x15,Bag Merch Frosty Solid 12x15,,0,1,Taxable Goods,"Catalog, Search",113.4,,,,bag-merch-frosty-solid-12x15-5658R,,,,/5658R_base.jpg,Bag Merch Frosty Solid 12x15 base image,/5658R_base.jpg,Bag Merch Frosty Solid 12x15 small image,/5658R_base.jpg,Bag Merch Frosty Solid 12x15 thumbnail,,,,,,,,1,0,1,base,0,0
5658W,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Merch Frosty Solid 12x15,Bag Merch Frosty Solid 12x15,,0,1,Taxable Goods,"Catalog, Search",113.4,,,,bag-merch-frosty-solid-12x15-5658W,,,,/5658W_base.jpg,Bag Merch Frosty Solid 12x15 base image,/5658W_base.jpg,Bag Merch Frosty Solid 12x15 small image,/5658W_base.jpg,Bag Merch Frosty Solid 12x15 thumbnail,,,,,,,,1,0,1,base,0,0
5659B,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Merch Frosty Solid 16x19,Bag Merch Frosty Solid 16x19,,0,1,Taxable Goods,"Catalog, Search",100.1,,,,bag-merch-frosty-solid-16x19-5659B,,,,/5659B_base.jpg,Bag Merch Frosty Solid 16x19 base image,/5659B_base.jpg,Bag Merch Frosty Solid 16x19 small image,/5659B_base.jpg,Bag Merch Frosty Solid 16x19 thumbnail,,,,,,,,1,0,1,base,0,0
5659G,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Merch Frosty Solid 16x19,Bag Merch Frosty Solid 16x19,,0,1,Taxable Goods,"Catalog, Search",100.1,,,,bag-merch-frosty-solid-16x19-5659G,,,,/5659G_base.jpg,Bag Merch Frosty Solid 16x19 base image,/5659G_base.jpg,Bag Merch Frosty Solid 16x19 small image,/5659G_base.jpg,Bag Merch Frosty Solid 16x19 thumbnail,,,,,,,,1,0,1,base,0,0
5659R,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Merch Frosty Solid 16x19,Bag Merch Frosty Solid 16x19,,0,1,Taxable Goods,"Catalog, Search",100.1,,,,bag-merch-frosty-solid-16x19-5659R,,,,/5659R_base.jpg,Bag Merch Frosty Solid 16x19 base image,/5659R_base.jpg,Bag Merch Frosty Solid 16x19 small image,/5659R_base.jpg,Bag Merch Frosty Solid 16x19 thumbnail,,,,,,,,1,0,1,base,0,0
5659W,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Merch Frosty Solid 16x19,Bag Merch Frosty Solid 16x19,,0,1,Taxable Goods,"Catalog, Search",100.1,,,,bag-merch-frosty-solid-16x19-5659W,,,,/5659W_base.jpg,Bag Merch Frosty Solid 16x19 base image,/5659W_base.jpg,Bag Merch Frosty Solid 16x19 small image,/5659W_base.jpg,Bag Merch Frosty Solid 16x19 thumbnail,,,,,,,,1,0,1,base,0,0
56600,,Default,simple,Default Category/Shopping Bags/Frosted Plastic Bags/Frosted Plastic Shopping Bags/Frosted Shoppers with FlexiLoop Handles,Shopper Soft Loop 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",208.78,,,,shopper-soft-loop-16x6x12x6-56600,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/56600_base.jpg,Shopper Soft Loop 16x6x12x6 base image,/56600_base.jpg,Shopper Soft Loop 16x6x12x6 small image,/56600_base.jpg,Shopper Soft Loop 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
566001B,,Default,simple,Default Category/Shopping Bags/Frosted Plastic Bags/Frosted Plastic Shopping Bags/Frosted Shoppers with FlexiLoop Handles,Shopper Soft Loop 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",256.22,,,,shopper-soft-loop-16x6x12x6-566001B,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/566001B_base.jpg,Shopper Soft Loop 16x6x12x6 base image,/566001B_base.jpg,Shopper Soft Loop 16x6x12x6 small image,/566001B_base.jpg,Shopper Soft Loop 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
5660020,,Default,simple,Default Category/Shopping Bags/Place Holder,Shopper Soft Loop 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",256.22,,,,shopper-soft-loop-16x6x12x6-5660020,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/5660020_base.jpg,Shopper Soft Loop 16x6x12x6 base image,/5660020_base.jpg,Shopper Soft Loop 16x6x12x6 small image,/5660020_base.jpg,Shopper Soft Loop 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
5660022,,Default,simple,Default Category/Shopping Bags/Place Holder,Shopper Soft Loop 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",256.22,,,,shopper-soft-loop-16x6x12x6-5660022,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/5660022_base.jpg,Shopper Soft Loop 16x6x12x6 base image,/5660022_base.jpg,Shopper Soft Loop 16x6x12x6 small image,/5660022_base.jpg,Shopper Soft Loop 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
5660023,,Default,simple,Default Category/Shopping Bags/Place Holder,Shopper Soft Loop 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",256.22,,,,shopper-soft-loop-16x6x12x6-5660023,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/5660023_base.jpg,Shopper Soft Loop 16x6x12x6 base image,/5660023_base.jpg,Shopper Soft Loop 16x6x12x6 small image,/5660023_base.jpg,Shopper Soft Loop 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
5660024,,Default,simple,Default Category/Shopping Bags/Frosted Plastic Bags/Frosted Plastic Shopping Bags/Frosted Shoppers with FlexiLoop Handles,Shopper Soft Loop 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",256.22,,,,shopper-soft-loop-16x6x12x6-5660024,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/5660024_base.jpg,Shopper Soft Loop 16x6x12x6 base image,/5660024_base.jpg,Shopper Soft Loop 16x6x12x6 small image,/5660024_base.jpg,Shopper Soft Loop 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
5660025,,Default,simple,Default Category/Shopping Bags/Place Holder,Shopper Frosted Sage 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",256.22,,,,shopper-frosted-sage-16x6x12x6-5660025,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/5660025_base.jpg,Shopper Frosted Sage 16x6x12x6 base image,/5660025_base.jpg,Shopper Frosted Sage 16x6x12x6 small image,/5660025_base.jpg,Shopper Frosted Sage 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
566007,,Default,simple,Default Category/Shopping Bags/Place Holder,Shopper Soft Loop 16x6x12x6,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,44,1,Taxable Goods,"Catalog, Search",256.22,,,,shopper-soft-loop-16x6x12x6-566007,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/566007_base.jpg,Shopper Soft Loop 16x6x12x6 base image,/566007_base.jpg,Shopper Soft Loop 16x6x12x6 small image,/566007_base.jpg,Shopper Soft Loop 16x6x12x6 thumbnail,,,,,,,,1,0,1,base,0,0
56600T,,Default,simple,Default Category/Shopping Bags/Frosted Plastic Bags/Frosted Plastic Shopping Bags/Frosted Shoppers with TriFold Handles,Shopper Frosted 16x6x12x6 Tri,Shopper Frosted 16x6x12x6 Tri,,0,1,Taxable Goods,"Catalog, Search",207.53,,,,shopper-frosted-16x6x12x6-tri-56600T,,,,/56600T_base.jpg,Shopper Frosted 16x6x12x6 Tri base image,/56600T_base.jpg,Shopper Frosted 16x6x12x6 Tri small image,/56600T_base.jpg,Shopper Frosted 16x6x12x6 Tri thumbnail,,,,,,,,1,0,1,base,0,0
56600T12,,Default,simple,Default Category/Shopping Bags/Place Holder,Shopper T-Fold 16x6x12x6 Blue,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,43.7,1,Taxable Goods,"Catalog, Search",222.58,,,,shopper-t-fold-16x6x12x6-blue-56600T12,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/56600T12_base.jpg,Shopper T-Fold 16x6x12x6 Blue base image,/56600T12_base.jpg,Shopper T-Fold 16x6x12x6 Blue small image,/56600T12_base.jpg,Shopper T-Fold 16x6x12x6 Blue thumbnail,,,,,,,,1,0,1,base,0,0
56600T15,,Default,simple,Default Category/Shopping Bags/Place Holder,Shopper T-Fold 16x6x12x6 Gold,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,43.7,1,Taxable Goods,"Catalog, Search",222.58,,,,shopper-t-fold-16x6x12x6-gold-56600T15,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/56600T15_base.jpg,Shopper T-Fold 16x6x12x6 Gold base image,/56600T15_base.jpg,Shopper T-Fold 16x6x12x6 Gold small image,/56600T15_base.jpg,Shopper T-Fold 16x6x12x6 Gold thumbnail,,,,,,,,1,0,1,base,0,0
