sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock,errors
701020,,Default,simple,"Default Category/Displays/Acrylic/Misc. Displays","Acry Ctop 6PK 3TR Brch 8.5x11","<div align=""left""><font face=""Verdana, Helvetica"" color=""#ff0000"" size=""2""><em>Pricing limited to quantity on hand.</em></font></div>","Acrylic Countertop Brochcure Holder 8 1/2x11",4.3125,1,"Taxable Goods","Catalog, Search",49.89,,,,acry-ctop-6pk-3tr-brch-8.5x11-701020,,,,/701020_base.jpg,"Acry Ctop 6PK 3TR Brch 8.5x11 base image",/701020_base.jpg,"Acry Ctop 6PK 3TR Brch 8.5x11 small image",/701020_base.jpg,"Acry Ctop 6PK 3TR Brch 8.5x11 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
7010812,,Default,simple,"Default Category/Displays/Place Holder","Acry Ctop 2 Pkt 2 Tier Lit 4x9","Acry Ctop 2 Pkt 2 Tier Lit 4x9",,0,1,"Taxable Goods","Catalog, Search",32.7,,,,acry-ctop-2-pkt-2-tier-lit-4x9-7010812,,,,/7010812_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit 4x9 base image",/7010812_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit 4x9 small image",/7010812_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit 4x9 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
7010813,,Default,simple,"Default Category/Displays/Acrylic/Countertop Displays","Acry Ctop 3 Pkt 3 Tier Lit 4x9","Acry Ctop 3 Pkt 3 Tier Lit 4x9",,0,1,"Taxable Goods","Catalog, Search",41.45,,,,acry-ctop-3-pkt-3-tier-lit-4x9-7010813,,,,/7010813_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit 4x9 base image",/7010813_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit 4x9 small image",/7010813_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit 4x9 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
7010832,,Default,simple,"Default Category/Displays/Place Holder","Acry Ctop 2 Pkt 2 Tier Lit","Acry Ctop 2 Pkt 2 Tier Lit",,0,1,"Taxable Goods","Catalog, Search",35.55,,,,acry-ctop-2-pkt-2-tier-lit-7010832,,,,/7010832_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit base image",/7010832_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit small image",/7010832_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
7010833,,Default,simple,"Default Category/Displays/Place Holder","Acry Ctop 3 Pkt 3 Tier Lit","Acry Ctop 3 Pkt 3 Tier Lit",,0,1,"Taxable Goods","Catalog, Search",41.02,,,,acry-ctop-3-pkt-3-tier-lit-7010833,,,,/7010833_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit base image",/7010833_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit small image",/7010833_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
7010852,,Default,simple,"Default Category/Displays/Place Holder","Acry Ctop 2 Pkt 2 Tier Lit","Acry Ctop 2 Pkt 2 Tier Lit",,0,1,"Taxable Goods","Catalog, Search",37.08,,,,acry-ctop-2-pkt-2-tier-lit-7010852,,,,/7010852_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit base image",/7010852_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit small image",/7010852_base.jpg,"Acry Ctop 2 Pkt 2 Tier Lit thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
7010853,,Default,simple,"Default Category/Displays/Place Holder","Acry Ctop 3 Pkt 3 Tier Lit","Acry Ctop 3 Pkt 3 Tier Lit",,0,1,"Taxable Goods","Catalog, Search",63.33,,,,acry-ctop-3-pkt-3-tier-lit-7010853,,,,/7010853_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit base image",/7010853_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit small image",/7010853_base.jpg,"Acry Ctop 3 Pkt 3 Tier Lit thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
70111347,,Default,simple,"Default Category/Displays/Place Holder","Acrylic 5"" Cell Phone Display","Acrylic 5"" Cell Phone Display",,0,1,"Taxable Goods","Catalog, Search",5.87,,,,"acrylic-5""-cell-phone-display-70111347",,,,/70111347_base.jpg,"Acrylic 5"" Cell Phone Display base image",/70111347_base.jpg,"Acrylic 5"" Cell Phone Display small image",/70111347_base.jpg,"Acrylic 5"" Cell Phone Display thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
70111374,,Default,simple,"Default Category/Displays/Place Holder","Acrylic Semi Circle Base Riser","Acrylic Semi Circle Base Riser",,0,1,"Taxable Goods","Catalog, Search",28.89,,,,acrylic-semi-circle-base-riser-70111374,,,,/70111374_base.jpg,"Acrylic Semi Circle Base Riser base image",/70111374_base.jpg,"Acrylic Semi Circle Base Riser small image",/70111374_base.jpg,"Acrylic Semi Circle Base Riser thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
701193,,Default,simple,"Default Category/Displays/Place Holder","Acrylic 2-Side Top Load 14x8.5","Acrylic 2-Side Top Load 14x8.5",,0,1,"Taxable Goods","Catalog, Search",14.2,,,,acrylic-2-side-top-load-14x8.5-701193,,,,/701193_base.jpg,"Acrylic 2-Side Top Load 14x8.5 base image",/701193_base.jpg,"Acrylic 2-Side Top Load 14x8.5 small image",/701193_base.jpg,"Acrylic 2-Side Top Load 14x8.5 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
