sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
332224,,Default,simple,Default Category/General Store Operations/Receipt Paper/Cash Register Paper,"Register Paper 2-3/4""x165'","Register Paper 2-3/4""x165'",,0,1,Taxable Goods,"Catalog, Search",26.17,,,,"register-paper-2-34""x165'-332224",,,,/332224_base.jpg,"Register Paper 2-3/4""x165' base image",/332224_base.jpg,"Register Paper 2-3/4""x165' small image",/332224_base.jpg,"Register Paper 2-3/4""x165' thumbnail",,,,,,,,1,0,1,base,0,0
332228,,Default,simple,Default Category/No web item,Register Paper 28MM,Register Paper 28MM,,0,0,Taxable Goods,"Catalog, Search",13.42,,,,register-paper-28mm-332228,,,,/332228_base.jpg,Register Paper 28MM base image,/332228_base.jpg,Register Paper 28MM small image,/332228_base.jpg,Register Paper 28MM thumbnail,,,,,,,,1,0,1,base,0,0
332230,,Default,simple,Default Category/No web item,"Register Paper 3-1/4""x3"" 1PLY","Register Paper 3-1/4""x3"" 1PLY",,0,0,Taxable Goods,"Catalog, Search",55.38,,,,"register-paper-3-14""x3""-1ply-332230",,,,/332230_base.jpg,"Register Paper 3-1/4""x3"" 1PLY base image",/332230_base.jpg,"Register Paper 3-1/4""x3"" 1PLY small image",/332230_base.jpg,"Register Paper 3-1/4""x3"" 1PLY thumbnail",,,,,,,,1,0,1,base,0,0
332234,,Default,simple,Default Category/No web item,"Register Paper 3-1/4"" x3"" W/C","Register Paper 3-1/4"" x3"" W/C",,0,0,Taxable Goods,"Catalog, Search",144.2,,,,"register-paper-3-14""-x3""-wc-332234",,,,/332234_base.jpg,"Register Paper 3-1/4"" x3"" W/C base image",/332234_base.jpg,"Register Paper 3-1/4"" x3"" W/C small image",/332234_base.jpg,"Register Paper 3-1/4"" x3"" W/C thumbnail",,,,,,,,1,0,1,base,0,0
332238,,Default,simple,Default Category/General Store Operations/Receipt Paper/Cash Register Paper,Register Paper 38MM White 1 Pl,"<div><font size=2 face=""Verdana, Helvetica"">You do not want to run out of cash register paper. Keep your retail store well supplied</font></div>
<div><font size=2 face=""Verdana, Helvetica""><font size=2><span style=""FONT-FAMILY: 'Verdana', 'sans-serif'"">Order&nbsp;by the package.</span><br><span style=""FONT-FAMILY: 'Verdana', 'sans-serif'"">Each&nbsp;package has 10 rolls<br>*Except 01666: Thermal single ply 2 1/4"" x 150' each package has 24 rolls.&nbsp;</span></font></font></div>",Cash Register Paper,1.1615,1,Taxable Goods,"Catalog, Search",6.64,,,,register-paper-38mm-white-1-pl-332238,"Cash Register Paper for Samsung Cash Registers, Retail Store Supplies",cash register paper samsung cash register supplies samsung cash register paper,"Cash register paper for Samsung cash registers, order cash register paper and electronic printer supplies for your retail store online.",/332238_base.jpg,Register Paper 38MM White 1 Pl base image,/332238_base.jpg,Register Paper 38MM White 1 Pl small image,/332238_base.jpg,Register Paper 38MM White 1 Pl thumbnail,,,,,,,,1,0,1,base,0,0
332239,,Default,simple,Default Category/No web item,Register Paper Canary,Register Paper Canary,,0,0,Taxable Goods,"Catalog, Search",45.32,,,,register-paper-canary-332239,,,,/332239_base.jpg,Register Paper Canary base image,/332239_base.jpg,Register Paper Canary small image,/332239_base.jpg,Register Paper Canary thumbnail,,,,,,,,1,0,1,base,0,0
332240,,Default,simple,Default Category/No web item,Register Paper 40MM,Register Paper 40MM,,0,0,Taxable Goods,"Catalog, Search",8.43,,,,register-paper-40mm-332240,,,,/332240_base.jpg,Register Paper 40MM base image,/332240_base.jpg,Register Paper 40MM small image,/332240_base.jpg,Register Paper 40MM thumbnail,,,,,,,,1,0,1,base,0,0
332244,,Default,simple,Default Category/General Store Operations/Receipt Paper/Cash Register Paper,"Register Paper 44MM x 3"" 1 Ply","<div><font size=2 face=""Verdana, Helvetica"">You do not want to run out of cash register paper. Keep your retail store well supplied</font></div>
<div><font size=2 face=""Verdana, Helvetica""><font size=2><span style=""FONT-FAMILY: 'Verdana', 'sans-serif'"">Order&nbsp;by the package.</span><br><span style=""FONT-FAMILY: 'Verdana', 'sans-serif'"">Each&nbsp;package has 10 rolls<br>*Except 01666: Thermal single ply 2 1/4"" x 150' each package has 24 rolls.&nbsp;</span></font></font></div>",Cash Register Paper,1.9435,1,Taxable Goods,"Catalog, Search",7.53,,,,"register-paper-44mm-x-3""-1-ply-332244","Cash Register Paper for Samsung Cash Registers, Retail Store Supplies",cash register paper samsung cash register supplies samsung cash register paper,"Cash register paper for Samsung cash registers, order cash register paper and electronic printer supplies for your retail store online.",/332244_base.jpg,"Register Paper 44MM x 3"" 1 Ply base image",/332244_base.jpg,"Register Paper 44MM x 3"" 1 Ply small image",/332244_base.jpg,"Register Paper 44MM x 3"" 1 Ply thumbnail",,,,,,,,1,0,1,base,0,0
332258,,Default,simple,Default Category/General Store Operations/Receipt Paper/Adding Machine paper,"Adding Machine Paper 2-1/4""","<div><font size=2 face=""Verdana, Helvetica"">Keep your retail store well supplied.</font></div>
<div><font size=2 face=""Verdana, Helvetica"">Priced per pkg.</font></div>",Adding Machine Paper,2.0815,1,Taxable Goods,"Catalog, Search",8.77,,,,"adding-machine-paper-2-14""-332258","Adding Machine Paper, Samsung Adding Machine Paper & Cash Register Supplies",adding machine paper samsung cash register supplies samsung adding machine paper,"Samsung adding machine paper and cash register paper, order Samsung adding machine paper and electronic printer supplies for your retail store online.",/332258_base.jpg,"Adding Machine Paper 2-1/4"" base image",/332258_base.jpg,"Adding Machine Paper 2-1/4"" small image",/332258_base.jpg,"Adding Machine Paper 2-1/4"" thumbnail",,,,,,,,1,0,1,base,0,0
332270,,Default,simple,Default Category/No web item,"Adding Machine Paper 2-3/4""","Adding Machine Paper 2-3/4""",,0,0,Taxable Goods,"Catalog, Search",59,,,,"adding-machine-paper-2-34""-332270",,,,/332270_base.jpg,"Adding Machine Paper 2-3/4"" base image",/332270_base.jpg,"Adding Machine Paper 2-3/4"" small image",/332270_base.jpg,"Adding Machine Paper 2-3/4"" thumbnail",,,,,,,,1,0,1,base,0,0
338028,,Default,simple,Default Category/No web item,Register Paper 28MM-48 Rls/Cs,Register Paper 28MM-48 Rls/Cs,,0,0,Taxable Goods,"Catalog, Search",15.2,,,,register-paper-28mm-48-rlscs-338028,,,,/338028_base.jpg,Register Paper 28MM-48 Rls/Cs base image,/338028_base.jpg,Register Paper 28MM-48 Rls/Cs small image,/338028_base.jpg,Register Paper 28MM-48 Rls/Cs thumbnail,,,,,,,,1,0,1,base,0,0
