sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock,errors
56921B,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 8x5x10x5","Shopper Frosty Solid 8x5x10x5",,0,1,"Taxable Goods","Catalog, Search",87.8,,,,shopper-frosty-solid-8x5x10x5-56921B,,,,/56921B_base.jpg,"Shopper Frosty Solid 8x5x10x5 base image",/56921B_base.jpg,"Shopper Frosty Solid 8x5x10x5 small image",/56921B_base.jpg,"Shopper Frosty Solid 8x5x10x5 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56921G,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 8x5x10x5","Shopper Frosty Solid 8x5x10x5",,0,1,"Taxable Goods","Catalog, Search",87.8,,,,shopper-frosty-solid-8x5x10x5-56921G,,,,/56921G_base.jpg,"Shopper Frosty Solid 8x5x10x5 base image",/56921G_base.jpg,"Shopper Frosty Solid 8x5x10x5 small image",/56921G_base.jpg,"Shopper Frosty Solid 8x5x10x5 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56921R,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 8x5x10x5","Shopper Frosty Solid 8x5x10x5",,0,1,"Taxable Goods","Catalog, Search",87.8,,,,shopper-frosty-solid-8x5x10x5-56921R,,,,/56921R_base.jpg,"Shopper Frosty Solid 8x5x10x5 base image",/56921R_base.jpg,"Shopper Frosty Solid 8x5x10x5 small image",/56921R_base.jpg,"Shopper Frosty Solid 8x5x10x5 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56921W,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 8x5x10x5","Shopper Frosty Solid 8x5x10x5",,0,1,"Taxable Goods","Catalog, Search",87.8,,,,shopper-frosty-solid-8x5x10x5-56921W,,,,/56921W_base.jpg,"Shopper Frosty Solid 8x5x10x5 base image",/56921W_base.jpg,"Shopper Frosty Solid 8x5x10x5 small image",/56921W_base.jpg,"Shopper Frosty Solid 8x5x10x5 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56922B,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x12x6","Shopper Frosty Solid 16x6x12x6",,0,1,"Taxable Goods","Catalog, Search",174.2,,,,shopper-frosty-solid-16x6x12x6-56922B,,,,/56922B_base.jpg,"Shopper Frosty Solid 16x6x12x6 base image",/56922B_base.jpg,"Shopper Frosty Solid 16x6x12x6 small image",/56922B_base.jpg,"Shopper Frosty Solid 16x6x12x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56922G,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x12x6","Shopper Frosty Solid 16x6x12x6",,0,1,"Taxable Goods","Catalog, Search",174.2,,,,shopper-frosty-solid-16x6x12x6-56922G,,,,/56922G_base.jpg,"Shopper Frosty Solid 16x6x12x6 base image",/56922G_base.jpg,"Shopper Frosty Solid 16x6x12x6 small image",/56922G_base.jpg,"Shopper Frosty Solid 16x6x12x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56922R,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x12x6","Shopper Frosty Solid 16x6x12x6",,0,1,"Taxable Goods","Catalog, Search",174.2,,,,shopper-frosty-solid-16x6x12x6-56922R,,,,/56922R_base.jpg,"Shopper Frosty Solid 16x6x12x6 base image",/56922R_base.jpg,"Shopper Frosty Solid 16x6x12x6 small image",/56922R_base.jpg,"Shopper Frosty Solid 16x6x12x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56922W,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x12x6","Shopper Frosty Solid 16x6x12x6",,0,1,"Taxable Goods","Catalog, Search",174.2,,,,shopper-frosty-solid-16x6x12x6-56922W,,,,/56922W_base.jpg,"Shopper Frosty Solid 16x6x12x6 base image",/56922W_base.jpg,"Shopper Frosty Solid 16x6x12x6 small image",/56922W_base.jpg,"Shopper Frosty Solid 16x6x12x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56923B,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x18x6","Shopper Frosty Solid 16x6x18x6",,0,1,"Taxable Goods","Catalog, Search",223.6,,,,shopper-frosty-solid-16x6x18x6-56923B,,,,/56923B_base.jpg,"Shopper Frosty Solid 16x6x18x6 base image",/56923B_base.jpg,"Shopper Frosty Solid 16x6x18x6 small image",/56923B_base.jpg,"Shopper Frosty Solid 16x6x18x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56923G,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x18x6","Shopper Frosty Solid 16x6x18x6",,0,1,"Taxable Goods","Catalog, Search",223.6,,,,shopper-frosty-solid-16x6x18x6-56923G,,,,/56923G_base.jpg,"Shopper Frosty Solid 16x6x18x6 base image",/56923G_base.jpg,"Shopper Frosty Solid 16x6x18x6 small image",/56923G_base.jpg,"Shopper Frosty Solid 16x6x18x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56923R,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x18x6","Shopper Frosty Solid 16x6x18x6",,0,1,"Taxable Goods","Catalog, Search",223.6,,,,shopper-frosty-solid-16x6x18x6-56923R,,,,/56923R_base.jpg,"Shopper Frosty Solid 16x6x18x6 base image",/56923R_base.jpg,"Shopper Frosty Solid 16x6x18x6 small image",/56923R_base.jpg,"Shopper Frosty Solid 16x6x18x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56923W,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 16x6x18x6","Shopper Frosty Solid 16x6x18x6",,0,1,"Taxable Goods","Catalog, Search",223.6,,,,shopper-frosty-solid-16x6x18x6-56923W,,,,/56923W_base.jpg,"Shopper Frosty Solid 16x6x18x6 base image",/56923W_base.jpg,"Shopper Frosty Solid 16x6x18x6 small image",/56923W_base.jpg,"Shopper Frosty Solid 16x6x18x6 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56924,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty 18x10x22x10","Shopper Frosty 18x10x22x10",,0,1,"Taxable Goods","Catalog, Search",160.5,,,,shopper-frosty-18x10x22x10-56924,,,,/56924_base.jpg,"Shopper Frosty 18x10x22x10 base image",/56924_base.jpg,"Shopper Frosty 18x10x22x10 small image",/56924_base.jpg,"Shopper Frosty 18x10x22x10 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56925B,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 5x3x5x3","Shopper Frosty Solid 5x3x5x3",,0,1,"Taxable Goods","Catalog, Search",94.2,,,,shopper-frosty-solid-5x3x5x3-56925B,,,,/56925B_base.jpg,"Shopper Frosty Solid 5x3x5x3 base image",/56925B_base.jpg,"Shopper Frosty Solid 5x3x5x3 small image",/56925B_base.jpg,"Shopper Frosty Solid 5x3x5x3 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56925G,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 5x3x5x3","Shopper Frosty Solid 5x3x5x3",,0,1,"Taxable Goods","Catalog, Search",94.2,,,,shopper-frosty-solid-5x3x5x3-56925G,,,,/56925G_base.jpg,"Shopper Frosty Solid 5x3x5x3 base image",/56925G_base.jpg,"Shopper Frosty Solid 5x3x5x3 small image",/56925G_base.jpg,"Shopper Frosty Solid 5x3x5x3 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56925R,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 5x3x5x3","Shopper Frosty Solid 5x3x5x3",,0,1,"Taxable Goods","Catalog, Search",94.2,,,,shopper-frosty-solid-5x3x5x3-56925R,,,,/56925R_base.jpg,"Shopper Frosty Solid 5x3x5x3 base image",/56925R_base.jpg,"Shopper Frosty Solid 5x3x5x3 small image",/56925R_base.jpg,"Shopper Frosty Solid 5x3x5x3 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56925W,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Frosty Solid 5x3x5x3","Shopper Frosty Solid 5x3x5x3",,0,1,"Taxable Goods","Catalog, Search",94.2,,,,shopper-frosty-solid-5x3x5x3-56925W,,,,/56925W_base.jpg,"Shopper Frosty Solid 5x3x5x3 base image",/56925W_base.jpg,"Shopper Frosty Solid 5x3x5x3 small image",/56925W_base.jpg,"Shopper Frosty Solid 5x3x5x3 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56949B,,Default,simple,"Default Category/Shopping Bags/Paper Bags/Shopping Bags/White or Natural Kraft Shopping Bags","Bag Flat Hdl Nat. Kft","Bag Flat Hdl Nat. Kft",,0,1,"Taxable Goods","Catalog, Search",60.22,,,,bag-flat-hdl-nat.-kft-56949B,,,,/56949B_base.jpg,"Bag Flat Hdl Nat. Kft base image",/56949B_base.jpg,"Bag Flat Hdl Nat. Kft small image",/56949B_base.jpg,"Bag Flat Hdl Nat. Kft thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56971,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Small w/Die Cut","Shopper Small w/Die Cut",,0,1,"Taxable Goods","Catalog, Search",75.48,,,,shopper-small-wdie-cut-56971,,,,/56971_base.jpg,"Shopper Small w/Die Cut base image",/56971_base.jpg,"Shopper Small w/Die Cut small image",/56971_base.jpg,"Shopper Small w/Die Cut thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56981,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Large w/Die Cut","Shopper Large w/Die Cut",,0,1,"Taxable Goods","Catalog, Search",88.89,,,,shopper-large-wdie-cut-56981,,,,/56981_base.jpg,"Shopper Large w/Die Cut base image",/56981_base.jpg,"Shopper Large w/Die Cut small image",/56981_base.jpg,"Shopper Large w/Die Cut thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56989,,Default,simple,"Default Category/Shopping Bags/Place Holder","Shopper Large w/Die Cut","Shopper Large w/Die Cut",,0,1,"Taxable Goods","Catalog, Search",78.61,,,,shopper-large-wdie-cut-56989,,,,/56989_base.jpg,"Shopper Large w/Die Cut base image",/56989_base.jpg,"Shopper Large w/Die Cut small image",/56989_base.jpg,"Shopper Large w/Die Cut thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
569C2001,,Default,simple,"Default Category/General Store Operations/Place Holder","Giftwrap Cutter Box Evergrn","Giftwrap Cutter Box Evergrn",,0,1,"Taxable Goods","Catalog, Search",37.13,,,,giftwrap-cutter-box-evergrn-569C2001,,,,/569C2001_base.jpg,"Giftwrap Cutter Box Evergrn base image",/569C2001_base.jpg,"Giftwrap Cutter Box Evergrn small image",/569C2001_base.jpg,"Giftwrap Cutter Box Evergrn thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
569F2001,,Default,simple,"Default Category/General Store Operations/Place Holder","Giftwrap 24x833 Evergreen","Giftwrap 24x833 Evergreen",,0,1,"Taxable Goods","Catalog, Search",169.74,,,,giftwrap-24x833-evergreen-569F2001,,,,/569F2001_base.jpg,"Giftwrap 24x833 Evergreen base image",/569F2001_base.jpg,"Giftwrap 24x833 Evergreen small image",/569F2001_base.jpg,"Giftwrap 24x833 Evergreen thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
569H2001,,Default,simple,"Default Category/General Store Operations/Place Holder","Giftwrap 24x417 Evergreen","Giftwrap 24x417 Evergreen",,0,1,"Taxable Goods","Catalog, Search",95.48,,,,giftwrap-24x417-evergreen-569H2001,,,,/569H2001_base.jpg,"Giftwrap 24x417 Evergreen base image",/569H2001_base.jpg,"Giftwrap 24x417 Evergreen small image",/569H2001_base.jpg,"Giftwrap 24x417 Evergreen thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56B3002,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags Cel-O 3.5x2x7.5 Baby","Bags Cel-O 3.5x2x7.5 Baby",,0,1,"Taxable Goods","Catalog, Search",10.98,,,,bags-cel-o-3.5x2x7.5-baby-56B3002,,,,/56B3002_base.jpg,"Bags Cel-O 3.5x2x7.5 Baby base image",/56B3002_base.jpg,"Bags Cel-O 3.5x2x7.5 Baby small image",/56B3002_base.jpg,"Bags Cel-O 3.5x2x7.5 Baby thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56B3003,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags Cel-O 3.5x2x7.5 Deck the","Bags Cel-O 3.5x2x7.5 Deck the",,0,1,"Taxable Goods","Catalog, Search",10.98,,,,bags-cel-o-3.5x2x7.5-deck-the-56B3003,,,,/56B3003_base.jpg,"Bags Cel-O 3.5x2x7.5 Deck the base image",/56B3003_base.jpg,"Bags Cel-O 3.5x2x7.5 Deck the small image",/56B3003_base.jpg,"Bags Cel-O 3.5x2x7.5 Deck the thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56B3006,,Default,simple,"Default Category/Shopping Bags/Polypropylene Bags & Rolls/Printed Poly Propylene Bags","Bags Cel-O 3.5x2x7.5 Snow","Bags Cel-O 3.5x2x7.5 Snow",,0,1,"Taxable Goods","Catalog, Search",10.98,,,,bags-cel-o-3.5x2x7.5-snow-56B3006,,,,/56B3006_base.jpg,"Bags Cel-O 3.5x2x7.5 Snow base image",/56B3006_base.jpg,"Bags Cel-O 3.5x2x7.5 Snow small image",/56B3006_base.jpg,"Bags Cel-O 3.5x2x7.5 Snow thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56B3114,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags Cel-O 3.5x2x7.5 Heart","<div><font color=#000000 size=2 face=""Verdana, Helvetica""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><font size=1><font size=2><font size=1><font size=2>
<table style=""HEIGHT: 55px; WIDTH: 42px"" borderColor=#ce0a00 cellPadding=0 align=left>
<tbody>
<tr>
<td><img style=""HEIGHT: 42px; LEFT: 2px; TOP: 9px; WIDTH: 44px"" hspace=2 src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td>
<td><font color=#008000><font size=2><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Tahoma; COLOR: green"">
<p style=""TEXT-ALIGN: center; LINE-HEIGHT: 11pt"" align=center><span><strong><span style=""FONT-FAMILY: Tahoma""></span></strong></span></span></font></font>&nbsp;</p></td></tr></tbody></table>Printed Polypropylene Bags</font></font><font size=2> are crystal clear and are very popular for food packaging. We offer a wide variety of different patterns and sizes. They are side gusseted bags (side pleats) for easy packing.&nbsp; Each pattern is available in three sizes for use at your retail store.&nbsp; For a nice finishing touch, we have&nbsp;</font><a href=""http://arsv2.eporiaservices.com/64493/778892/Labels--Stickers-V2/Special-Occasion-Gift-Labels.html""><font color=#0000ff>seals</font>,</a> and <a href=""http://arsv2.eporiaservices.com/25203/48315/Polypropylene-Rolls--Bags/Metallic-Twist-Ties.html""><font color=#0000ff>metallic twist ties.</font></a><br></font></font><font color=#000000 size=2>&nbsp;&nbsp;&nbsp;&nbsp;These bags are <font color=#008000>made from 100% recycled material</font>, and are FDA approved for food contact.</font></span></span><br></font><font size=2><font color=#000000><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order Printed Polypropylene Bags&nbsp;by the case. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;case has 100 bags.</span><font face=Verdana>&nbsp;</font><font face=Verdana>&nbsp;Made in the U.S.A.</font></font></font></div>","Printed Polypropylene Bags",1.0235,1,"Taxable Goods","Catalog, Search",10.98,,,,bags-cel-o-3.5x2x7.5-heart-56B3114,"Plastic Bags, Printed Polypropylene Bags for Food Packaging","plastic bags printed plastic bag polypropylene food packaging bags, recycled materials, made in USA","Plastic bags for food packaging, these printed polypropylene bags are popular for food packaging and are available in many different printed patterns.",/56B3114_base.jpg,"Bags Cel-O 3.5x2x7.5 Heart base image",/56B3114_base.jpg,"Bags Cel-O 3.5x2x7.5 Heart small image",/56B3114_base.jpg,"Bags Cel-O 3.5x2x7.5 Heart thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56B3117,,Default,simple,"Default Category/No web item","Bags Cel-O 3.5x2x7.5 Lots of","Bags Cel-O 3.5x2x7.5 Lots of",,0,0,"Taxable Goods","Catalog, Search",10.98,,,,bags-cel-o-3.5x2x7.5-lots-of-56B3117,,,,/56B3117_base.jpg,"Bags Cel-O 3.5x2x7.5 Lots of base image",/56B3117_base.jpg,"Bags Cel-O 3.5x2x7.5 Lots of small image",/56B3117_base.jpg,"Bags Cel-O 3.5x2x7.5 Lots of thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56B3156,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags Cel-O 3.5x2x7.5 Porcelain","Bags Cel-O 3.5x2x7.5 Porcelain",,0,1,"Taxable Goods","Catalog, Search",10.98,,,,bags-cel-o-3.5x2x7.5-porcelain-56B3156,,,,/56B3156_base.jpg,"Bags Cel-O 3.5x2x7.5 Porcelain base image",/56B3156_base.jpg,"Bags Cel-O 3.5x2x7.5 Porcelain small image",/56B3156_base.jpg,"Bags Cel-O 3.5x2x7.5 Porcelain thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
56B3200H,,Default,simple,"Default Category/No web item","Bags Cel-O 3.5x2x7.5 Trick or","Bags Cel-O 3.5x2x7.5 Trick or",,0,0,"Taxable Goods","Catalog, Search",10.98,,,,bags-cel-o-3.5x2x7.5-trick-or-56B3200H,,,,/56B3200H_base.jpg,"Bags Cel-O 3.5x2x7.5 Trick or base image",/56B3200H_base.jpg,"Bags Cel-O 3.5x2x7.5 Trick or small image",/56B3200H_base.jpg,"Bags Cel-O 3.5x2x7.5 Trick or thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
