sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock,errors
706030,,Default,simple,"Default Category/Displays/Place Holder","Acry Pegbrd Signhldr 5.5Wx3.5H","Acry Pegbrd Signhldr 5.5Wx3.5H",,0,1,"Taxable Goods","Catalog, Search",5.97,,,,acry-pegbrd-signhldr-5.5wx3.5h-706030,,,,/706030_base.jpg,"Acry Pegbrd Signhldr 5.5Wx3.5H base image",/706030_base.jpg,"Acry Pegbrd Signhldr 5.5Wx3.5H small image",/706030_base.jpg,"Acry Pegbrd Signhldr 5.5Wx3.5H thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions,General system exception happened"
706032,,Default,simple,"Default Category/Displays/Place Holder","Acry Pegbrd Signholder 7Wx5.5H","Acry Pegbrd Signholder 7Wx5.5H",,0,1,"Taxable Goods","Catalog, Search",7.52,,,,acry-pegbrd-signholder-7wx5.5h-706032,,,,/706032_base.jpg,"Acry Pegbrd Signholder 7Wx5.5H base image",/706032_base.jpg,"Acry Pegbrd Signholder 7Wx5.5H small image",/706032_base.jpg,"Acry Pegbrd Signholder 7Wx5.5H thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
706039,,Default,simple,"Default Category/Displays/Place Holder","Acry Pegbrd Signholdr 8.5Wx11H","Acry Pegbrd Signholdr 8.5Wx11H",,0,1,"Taxable Goods","Catalog, Search",11.67,,,,acry-pegbrd-signholdr-8.5wx11h-706039,,,,/706039_base.jpg,"Acry Pegbrd Signholdr 8.5Wx11H base image",/706039_base.jpg,"Acry Pegbrd Signholdr 8.5Wx11H small image",/706039_base.jpg,"Acry Pegbrd Signholdr 8.5Wx11H thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
706043,,Default,simple,"Default Category/Displays/Place Holder","Acry Pegbrd Signholder 11Wx14H","Acry Pegbrd Signholder 11Wx14H",,0,1,"Taxable Goods","Catalog, Search",22.43,,,,acry-pegbrd-signholder-11wx14h-706043,,,,/706043_base.jpg,"Acry Pegbrd Signholder 11Wx14H base image",/706043_base.jpg,"Acry Pegbrd Signholder 11Wx14H small image",/706043_base.jpg,"Acry Pegbrd Signholder 11Wx14H thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
70612ST,,Default,simple,"Default Category/Displays/Place Holder","Acry SW Molded Shelf 12Lx6W","Acry SW Molded Shelf 12Lx6W",,0,1,"Taxable Goods","Catalog, Search",1.26,,,,acry-sw-molded-shelf-12lx6w-70612ST,,,,/70612ST_base.jpg,"Acry SW Molded Shelf 12Lx6W base image",/70612ST_base.jpg,"Acry SW Molded Shelf 12Lx6W small image",/70612ST_base.jpg,"Acry SW Molded Shelf 12Lx6W thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
70618,,Default,simple,"Default Category/Displays/Place Holder","Plastic Broch Hldr 6-1/8x7","Plastic Broch Hldr 6-1/8x7",,0,1,"Taxable Goods","Catalog, Search",7.16,,,,plastic-broch-hldr-6-18x7-70618,,,,/70618_base.jpg,"Plastic Broch Hldr 6-1/8x7 base image",/70618_base.jpg,"Plastic Broch Hldr 6-1/8x7 small image",/70618_base.jpg,"Plastic Broch Hldr 6-1/8x7 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
706421,,Default,simple,"Default Category/Displays/Place Holder","Acry Pegboard Dbl Hosiery Bin","Acry Pegboard Dbl Hosiery Bin",,0,1,"Taxable Goods","Catalog, Search",25.06,,,,acry-pegboard-dbl-hosiery-bin-706421,,,,/706421_base.jpg,"Acry Pegboard Dbl Hosiery Bin base image",/706421_base.jpg,"Acry Pegboard Dbl Hosiery Bin small image",/706421_base.jpg,"Acry Pegboard Dbl Hosiery Bin thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
707030,,Default,simple,"Default Category/Displays/Place Holder","Acry SW Petg Signholdr 5.5x3.5","Acry SW Petg Signholdr 5.5x3.5",,0,1,"Taxable Goods","Catalog, Search",3.46,,,,acry-sw-petg-signholdr-5.5x3.5-707030,,,,/707030_base.jpg,"Acry SW Petg Signholdr 5.5x3.5 base image",/707030_base.jpg,"Acry SW Petg Signholdr 5.5x3.5 small image",/707030_base.jpg,"Acry SW Petg Signholdr 5.5x3.5 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
707039,,Default,simple,"Default Category/Displays/Place Holder","Acry SW Petg Signholder 8.5x11","Acry SW Petg Signholder 8.5x11",,0,1,"Taxable Goods","Catalog, Search",8.71,,,,acry-sw-petg-signholder-8.5x11-707039,,,,/707039_base.jpg,"Acry SW Petg Signholder 8.5x11 base image",/707039_base.jpg,"Acry SW Petg Signholder 8.5x11 small image",/707039_base.jpg,"Acry SW Petg Signholder 8.5x11 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
707040,,Default,simple,"Default Category/Displays/Place Holder","Acry SW Petg Signholder 11x8.5","Acry SW Petg Signholder 11x8.5",,0,1,"Taxable Goods","Catalog, Search",8.71,,,,acry-sw-petg-signholder-11x8.5-707040,,,,/707040_base.jpg,"Acry SW Petg Signholder 11x8.5 base image",/707040_base.jpg,"Acry SW Petg Signholder 11x8.5 small image",/707040_base.jpg,"Acry SW Petg Signholder 11x8.5 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
