sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock,errors
5904,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags Paper Merch 6.25x9.25 For","<font face=""Verdana, Helvetica""><font size=2>&nbsp; 
<p align=left>
<table style=""HEIGHT: 42px; WIDTH: 39px"" borderColor=#ce0a00 cellSpacing=3 cellPadding=3 align=left>
<tbody>
<tr>
<td><img style=""HEIGHT: 45px; BORDER-TOP-COLOR: ; WIDTH: 45px; BORDER-LEFT-COLOR: ; BORDER-BOTTOM-COLOR: ; LEFT: 2px; BORDER-RIGHT-COLOR: ; TOP: 9px"" hspace=2 vspace=2 src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg"" align=left></td>
<td><strong><font color=#008000 size=2 face=Tahoma></font></strong></td></tr></tbody></table><font color=#008000><font color=#000000>Mix or match these great colors to create impact. Perhaps use colors that match your store's logo or trademark</font>.<br><span style=""FONT-FAMILY: Verdana""><font size=2><font color=#000000>Order&nbsp;bags by the package.&nbsp;<br>Made in the U.S.A.<br><br><br></font></font></span></font></font></p></font>","Colored Paper Merchandise Bags",14.95,1,"Taxable Goods","Catalog, Search",51.98,,,,bags-paper-merch-6.25x9.25-for-5904,"Paper Bags, Unprinted Paper Merchandise Bags in Natural Kraft Recycled Paper and White","paper bags paper merchandise bag recycled paper bags unprinted natural kraft white, recyclable","Paper merchandise bags, buy unprinted paper merchandise bags in natural Kraft recycled paper and Kraft and white paper bags for your retail store online.",/5904_base.jpg,"Bags Paper Merch 6.25x9.25 For base image",/5904_base.jpg,"Bags Paper Merch 6.25x9.25 For small image",/5904_base.jpg,"Bags Paper Merch 6.25x9.25 For thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5909,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags Paper Merch 6.25x9.25 NK","Bags Paper Merch 6.25x9.25 NK",,0,1,"Taxable Goods","Catalog, Search",34.4,,,,bags-paper-merch-6.25x9.25-nk-5909,,,,/5909_base.jpg,"Bags Paper Merch 6.25x9.25 NK base image",/5909_base.jpg,"Bags Paper Merch 6.25x9.25 NK small image",/5909_base.jpg,"Bags Paper Merch 6.25x9.25 NK thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
591101,,Default,simple,"Default Category/Shopping Bags/Paper Bags/Merchandise Bags/SOS Bags/White or Nat Kraft SOSBags","Bags SOS#10 White Kraft","Bags SOS#10 White Kraft",,0,1,"Taxable Goods","Catalog, Search",43.68,,,,bags-sos#10-white-kraft-591101,,,,/591101_base.jpg,"Bags SOS#10 White Kraft base image",/591101_base.jpg,"Bags SOS#10 White Kraft small image",/591101_base.jpg,"Bags SOS#10 White Kraft thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
591109,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags SOS#10 Nat Kraft","Bags SOS#10 Nat Kraft",,0,1,"Taxable Goods","Catalog, Search",34.69,,,,bags-sos#10-nat-kraft-591109,,,,/591109_base.jpg,"Bags SOS#10 Nat Kraft base image",/591109_base.jpg,"Bags SOS#10 Nat Kraft small image",/591109_base.jpg,"Bags SOS#10 Nat Kraft thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5913040,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags SOS #6 Brands Print","Bags SOS #6 Brands Print",,0,1,"Taxable Goods","Catalog, Search",100,,,,bags-sos-#6-brands-print-5913040,,,,/5913040_base.jpg,"Bags SOS #6 Brands Print base image",/5913040_base.jpg,"Bags SOS #6 Brands Print small image",/5913040_base.jpg,"Bags SOS #6 Brands Print thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
59131,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1# Gourmet 6-3/4x9-1/4 Wh","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",24.15,1,"Taxable Goods","Catalog, Search",197.16,,,,bags-1#-gourmet-6-34x9-14-wh-59131,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/59131_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 Wh base image",/59131_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 Wh small image",/59131_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 Wh thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
591310,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1# Gourmet 6-3/4x9-1/4","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",24.15,1,"Taxable Goods","Catalog, Search",212.82,,,,bags-1#-gourmet-6-34x9-14-591310,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/591310_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 base image",/591310_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 small image",/591310_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
591312,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1# Gourmet 6-3/4x9-1/4","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",24.15,1,"Taxable Goods","Catalog, Search",212.82,,,,bags-1#-gourmet-6-34x9-14-591312,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/591312_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 base image",/591312_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 small image",/591312_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
591313,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1# Gourmet 6-3/4x9-1/4","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",24.15,1,"Taxable Goods","Catalog, Search",212.82,,,,bags-1#-gourmet-6-34x9-14-591313,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/591313_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 base image",/591313_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 small image",/591313_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
591316,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1# Gourmet 6-3/4x9-1/4","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",24.15,1,"Taxable Goods","Catalog, Search",212.82,,,,bags-1#-gourmet-6-34x9-14-591316,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/591316_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 base image",/591316_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 small image",/591316_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
59131B,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1# Gourmet 6-3/4x9-1/4","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",24.15,1,"Taxable Goods","Catalog, Search",212.82,,,,bags-1#-gourmet-6-34x9-14-59131B,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/59131B_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 base image",/59131B_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 small image",/59131B_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
59134,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1# Gourmet 6-3/4x9-1/4","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",24.15,1,"Taxable Goods","Catalog, Search",212.82,,,,bags-1#-gourmet-6-34x9-14-59134,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/59134_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 base image",/59134_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 small image",/59134_base.jpg,"Bags 1# Gourmet 6-3/4x9-1/4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
59151,,Default,simple,"Default Category/Shopping Bags/Place Holder","Bags 1/4# Gourmet 4-3/4x6-3/4","<p align=left><font face=Verdana><font size=2><img style=""HEIGHT: 118px; WIDTH: 160px"" hspace=4 vspace=4 src=""https://is30.eporia.com/company_8/1050496.jpg?cvt=jpeg"" align=left>Glassline lined unprinted bags provide a barrier against grease, stains, and moisture. FDA acceptable<br>for food contact. Packaged by the case of 1000.<br><br></font></font></p>","Copy Of Unprinted Paper Glassine Lined Bags",13.8,1,"Taxable Goods","Catalog, Search",108.36,,,,bags-14#-gourmet-4-34x6-34-59151,"Unprinted Paper Glassine Lined Bags","glassline unprinted bags packaging food packaging bags fda acceptable american retail supply","Shop for Unprinted Glassline Lind Bags for a barrier against grease, stains and moisture, perfect food packaging at American Retail Supply.",/59151_base.jpg,"Bags 1/4# Gourmet 4-3/4x6-3/4 base image",/59151_base.jpg,"Bags 1/4# Gourmet 4-3/4x6-3/4 small image",/59151_base.jpg,"Bags 1/4# Gourmet 4-3/4x6-3/4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
